9.4	8.54616e-08	3.18233e-06	3.26779e-06	0	1.73173e-11	4.73798e-11	6.46971e-11	5.48705e-11	2.99974e-11	8.48679e-11	2.70317e-07	2.64924e-11	2.70344e-07	3.94909e-06
9.5	7.82408e-08	3.47584e-06	3.55408e-06	0	1.67463e-11	4.57673e-11	6.25136e-11	5.30679e-11	2.89599e-11	8.20278e-11	2.55563e-07	2.5575e-11	2.55588e-07	4.24928e-06
9.6	7.18673e-08	3.79719e-06	3.86905e-06	0	1.62005e-11	4.42285e-11	6.0429e-11	5.13443e-11	2.79707e-11	7.93149e-11	2.41913e-07	2.47004e-11	2.41938e-07	4.57548e-06
9.7	6.62174e-08	4.14762e-06	4.21384e-06	0	1.56785e-11	4.27592e-11	5.84376e-11	4.96953e-11	2.70269e-11	7.67223e-11	2.29266e-07	2.38661e-11	2.2929e-07	4.9293e-06
9.8	6.11885e-08	4.52772e-06	4.58891e-06	0	1.51788e-11	4.13553e-11	5.65342e-11	4.8117e-11	2.61261e-11	7.42431e-11	2.17528e-07	2.30697e-11	2.17552e-07	5.312e-06
9.9	5.66952e-08	4.93706e-06	4.99376e-06	0	1.47005e-11	4.00133e-11	5.47138e-11	4.66055e-11	2.52656e-11	7.18712e-11	2.06619e-07	2.23091e-11	2.06641e-07	5.72432e-06
10	5.26655e-08	5.37378e-06	5.42644e-06	0	1.42422e-11	3.87298e-11	5.2972e-11	4.51573e-11	2.44433e-11	6.96006e-11	1.96464e-07	2.15823e-11	1.96485e-07	6.1662e-06
10.1	4.90392e-08	5.83413e-06	5.88317e-06	0	1.3803e-11	3.75014e-11	5.13045e-11	4.37691e-11	2.3657e-11	6.74261e-11	1.86998e-07	2.08873e-11	1.87018e-07	6.63647e-06
10.2	4.57651e-08	6.3121e-06	6.35787e-06	0	1.33819e-11	3.63254e-11	4.97072e-11	4.24378e-11	2.29047e-11	6.53425e-11	1.78161e-07	2.02224e-11	1.78182e-07	7.13246e-06
10.3	4.27997e-08	6.79906e-06	6.84186e-06	0	1.29779e-11	3.51987e-11	4.81766e-11	4.11605e-11	2.21846e-11	6.3345e-11	1.69902e-07	1.9586e-11	1.69922e-07	7.64959e-06
10.4	4.01062e-08	7.2837e-06	7.3238e-06	0	1.25902e-11	3.41189e-11	4.67091e-11	3.99344e-11	2.14949e-11	6.14293e-11	1.62173e-07	1.89765e-11	1.62192e-07	8.18102e-06
10.5	3.76526e-08	7.75236e-06	7.79001e-06	0	1.22179e-11	3.30836e-11	4.53015e-11	3.8757e-11	2.0834e-11	5.9591e-11	1.5493e-07	1.83926e-11	1.54948e-07	8.7174e-06
